"","System","Season","Month","Day","Year","Bee","Plant","Visits","Precip","Tmax","Tmin","Humid"
"1415","BBG","dry"," 4"," 9","1997","387","162","1","0","25.4","16.1","72"
"1416","BBG","dry"," 4","10","1997","184","168","2","0","25.5","14.8","69"
"1417","BBG","dry"," 4","10","1997","194","172","1","0","25.5","14.8","69"
"1418","BBG","dry"," 4","10","1997","195","154","1","0","25.5","14.8","69"
"1419","BBG","dry"," 4","10","1997","196"," 62","1","0","25.5","14.8","69"
"1420","BBG","dry"," 4","10","1997","196","154","1","0","25.5","14.8","69"
"1421","BBG","dry"," 4","10","1997","196","168","1","0","25.5","14.8","69"
"1422","BBG","dry"," 4","10","1997","199","154","1","0","25.5","14.8","69"
"1423","BBG","dry"," 4","10","1997","203","154","1","0","25.5","14.8","69"
"1424","BBG","dry"," 4","10","1997","214"," 24","1","0","25.5","14.8","69"
"1425","BBG","dry"," 4","10","1997","214","172","3","0","25.5","14.8","69"
"1426","BBG","dry"," 4","10","1997","216","154","1","0","25.5","14.8","69"
"1427","BBG","dry"," 4","10","1997","216","168","1","0","25.5","14.8","69"
"1428","BBG","dry"," 4","10","1997","220","172","1","0","25.5","14.8","69"
"1429","BBG","dry"," 4","10","1997","224","172","1","0","25.5","14.8","69"
"1430","BBG","dry"," 4","10","1997","225"," 43","1","0","25.5","14.8","69"
"1431","BBG","dry"," 4","10","1997","225","172","1","0","25.5","14.8","69"
"1432","BBG","dry"," 4","10","1997","228","172","1","0","25.5","14.8","69"
"1433","BBG","dry"," 4","10","1997","248"," 61","1","0","25.5","14.8","69"
"1434","BBG","dry"," 4","10","1997","268","172","1","0","25.5","14.8","69"
"1435","BBG","dry"," 4","10","1997","277"," 13","1","0","25.5","14.8","69"
"1436","BBG","dry"," 4","10","1997","278","172","2","0","25.5","14.8","69"
"1437","BBG","dry"," 4","10","1997","279","172","1","0","25.5","14.8","69"
"1438","BBG","dry"," 4","10","1997","281"," 83","1","0","25.5","14.8","69"
"1439","BBG","dry"," 4","10","1997","281","172","2","0","25.5","14.8","69"
"1440","BBG","dry"," 4","10","1997","291","172","1","0","25.5","14.8","69"
"1441","BBG","dry"," 4","10","1997","299","168","1","0","25.5","14.8","69"
"1442","BBG","dry"," 4","10","1997","299","172","2","0","25.5","14.8","69"
"1443","BBG","dry"," 4","10","1997","300","168","2","0","25.5","14.8","69"
"1444","BBG","dry"," 4","10","1997","300","172","2","0","25.5","14.8","69"
"1445","BBG","dry"," 4","10","1997","319"," 59","1","0","25.5","14.8","69"
"1446","BBG","dry"," 4","10","1997","326"," 83","3","0","25.5","14.8","69"
"1447","BBG","dry"," 4","10","1997","329"," 92","1","0","25.5","14.8","69"
"1448","BBG","dry"," 4","10","1997","333","172","3","0","25.5","14.8","69"
"1449","BBG","dry"," 4","10","1997","334","172","1","0","25.5","14.8","69"
"1450","BBG","dry"," 4","10","1997","341","154","2","0","25.5","14.8","69"
"1451","BBG","dry"," 4","10","1997","348"," 43","1","0","25.5","14.8","69"
"1452","BBG","dry"," 4","10","1997","348","172","2","0","25.5","14.8","69"
"1453","BBG","dry"," 4","10","1997","350"," 24","1","0","25.5","14.8","69"
"1454","BBG","dry"," 4","10","1997","350","175","1","0","25.5","14.8","69"
"1455","BBG","dry"," 4","10","1997","356","154","1","0","25.5","14.8","69"
"1456","BBG","dry"," 4","10","1997","375","182","1","0","25.5","14.8","69"
"1457","BBG","dry"," 4","10","1997","378"," 13","1","0","25.5","14.8","69"
"1458","BBG","dry"," 4","10","1997","378"," 22","2","0","25.5","14.8","69"
"1459","BBG","dry"," 4","10","1997","378"," 24","1","0","25.5","14.8","69"
"1460","BBG","dry"," 4","10","1997","378"," 43","2","0","25.5","14.8","69"
"1461","BBG","dry"," 4","10","1997","378"," 59","1","0","25.5","14.8","69"
"1462","BBG","dry"," 4","10","1997","380"," 98","1","0","25.5","14.8","69"
"1463","BBG","dry"," 4","10","1997","385","172","1","0","25.5","14.8","69"
"1464","BBG","dry"," 4","16","1997","216","  3","1","3.2","21.9","17.3","86"
"1465","BBG","dry"," 4","16","1997","216","154","1","3.2","21.9","17.3","86"
"1466","BBG","dry"," 4","16","1997","216","162","1","3.2","21.9","17.3","86"
"1467","BBG","dry"," 4","16","1997","217","162","1","3.2","21.9","17.3","86"
"1468","BBG","dry"," 4","16","1997","236"," 16","1","3.2","21.9","17.3","86"
"1469","BBG","dry"," 4","16","1997","279"," 16","1","3.2","21.9","17.3","86"
"1470","BBG","dry"," 4","16","1997","341","162","1","3.2","21.9","17.3","86"
"1471","BBG","dry"," 4","16","1997","350","162","1","3.2","21.9","17.3","86"
"1472","BBG","dry"," 4","16","1997","380","162","1","3.2","21.9","17.3","86"
"1473","BBG","dry"," 4","23","1997","217","172","1","0","26.1","16.3","76"
"1474","BBG","dry"," 4","23","1997","216","154","1","0","26.1","16.3","76"
"1475","BBG","dry"," 4","23","1997","216","172","2","0","26.1","16.3","76"
"1476","BBG","dry"," 4","23","1997","217"," 38","1","0","26.1","16.3","76"
"1477","BBG","dry"," 4","23","1997","225"," 38","2","0","26.1","16.3","76"
"1478","BBG","dry"," 4","23","1997","223","172","1","0","26.1","16.3","76"
"1479","BBG","dry"," 4","23","1997","246","172","1","0","26.1","16.3","76"
"1480","BBG","dry"," 4","23","1997","279","168","1","0","26.1","16.3","76"
"1481","BBG","dry"," 4","23","1997","279","172","2","0","26.1","16.3","76"
"1482","BBG","dry"," 4","23","1997","281","168","1","0","26.1","16.3","76"
"1483","BBG","dry"," 4","23","1997","281","172","2","0","26.1","16.3","76"
"1484","BBG","dry"," 4","23","1997","298","172","3","0","26.1","16.3","76"
"1485","BBG","dry"," 4","23","1997","317","175","1","0","26.1","16.3","76"
"1486","BBG","dry"," 4","23","1997","325","172","1","0","26.1","16.3","76"
"1487","BBG","dry"," 4","23","1997","326","172","1","0","26.1","16.3","76"
"1488","BBG","dry"," 4","23","1997","370"," 43","1","0","26.1","16.3","76"
"1489","BBG","dry"," 4","23","1997","381"," 43","1","0","26.1","16.3","76"
"1490","BBG","dry"," 4","23","1997","381"," 83","1","0","26.1","16.3","76"
"1491","BBG","dry"," 4","23","1997","384","172","1","0","26.1","16.3","76"
"1492","BBG","dry"," 4","25","1997","184","172","1","0","27.1","15.5","69"
"1493","BBG","dry"," 4","25","1997","194","168","1","0","27.1","15.5","69"
"1494","BBG","dry"," 4","25","1997","194","172","1","0","27.1","15.5","69"
"1495","BBG","dry"," 4","25","1997","203"," 32","1","0","27.1","15.5","69"
"1496","BBG","dry"," 4","25","1997","203"," 83","1","0","27.1","15.5","69"
"1497","BBG","dry"," 4","25","1997","203","172","3","0","27.1","15.5","69"
"1498","BBG","dry"," 4","25","1997","224"," 30","1","0","27.1","15.5","69"
"1499","BBG","dry"," 4","25","1997","229","172","1","0","27.1","15.5","69"
"1500","BBG","dry"," 4","25","1997","246","168","1","0","27.1","15.5","69"
"1501","BBG","dry"," 4","25","1997","247"," 59","1","0","27.1","15.5","69"
"1502","BBG","dry"," 4","25","1997","249","172","1","0","27.1","15.5","69"
"1503","BBG","dry"," 4","25","1997","277","125","1","0","27.1","15.5","69"
"1504","BBG","dry"," 4","25","1997","279"," 87","1","0","27.1","15.5","69"
"1505","BBG","dry"," 4","25","1997","281","176","1","0","27.1","15.5","69"
"1506","BBG","dry"," 4","25","1997","281"," 87","1","0","27.1","15.5","69"
"1507","BBG","dry"," 4","25","1997","284","172","1","0","27.1","15.5","69"
"1508","BBG","dry"," 4","25","1997","285","168","1","0","27.1","15.5","69"
"1509","BBG","dry"," 4","25","1997","298","168","1","0","27.1","15.5","69"
"1510","BBG","dry"," 4","25","1997","298","172","8","0","27.1","15.5","69"
"1511","BBG","dry"," 4","25","1997","299","172","2","0","27.1","15.5","69"
"1512","BBG","dry"," 4","25","1997","313","168","1","0","27.1","15.5","69"
"1513","BBG","dry"," 4","25","1997","323","172","1","0","27.1","15.5","69"
"1514","BBG","dry"," 4","25","1997","330","172","1","0","27.1","15.5","69"
"1515","BBG","dry"," 4","25","1997","333","172","5","0","27.1","15.5","69"
"1516","BBG","dry"," 4","25","1997","348","172","2","0","27.1","15.5","69"
"1517","BBG","dry"," 4","25","1997","350"," 32","1","0","27.1","15.5","69"
"1518","BBG","dry"," 4","25","1997","350"," 85","1","0","27.1","15.5","69"
"1519","BBG","dry"," 4","25","1997","350","172","3","0","27.1","15.5","69"
"1520","BBG","dry"," 4","25","1997","356","154","1","0","27.1","15.5","69"
"1521","BBG","dry"," 4","25","1997","377","172","1","0","27.1","15.5","69"
"1522","BBG","dry"," 4","25","1997","378"," 26","2","0","27.1","15.5","69"
"1523","BBG","dry"," 4","25","1997","378"," 59","1","0","27.1","15.5","69"
"1524","BBG","dry"," 4","25","1997","378","172","1","0","27.1","15.5","69"
"1525","BBG","dry"," 4","25","1997","378","175","2","0","27.1","15.5","69"
"1526","BBG","dry"," 4","29","1997","195","162","1","0","26.2","15.6","78"
"1527","BBG","dry"," 4","29","1997","217","172","2","0","26.2","15.6","78"
"1528","BBG","dry"," 4","29","1997","216","154","2","0","26.2","15.6","78"
"1529","BBG","dry"," 4","29","1997","217","154","1","0","26.2","15.6","78"
"1530","BBG","dry"," 4","29","1997","236","162","1","0","26.2","15.6","78"
"1531","BBG","dry"," 4","29","1997","278"," 16","1","0","26.2","15.6","78"
"1532","BBG","dry"," 4","29","1997","279","150","3","0","26.2","15.6","78"
"1533","BBG","dry"," 4","29","1997","298","168","1","0","26.2","15.6","78"
"1534","BBG","dry"," 4","29","1997","298","172","3","0","26.2","15.6","78"
"1535","BBG","dry"," 4","29","1997","312"," 30","1","0","26.2","15.6","78"
"1536","BBG","dry"," 4","29","1997","317","154","1","0","26.2","15.6","78"
"1537","BBG","dry"," 4","29","1997","325"," 30","1","0","26.2","15.6","78"
"1538","BBG","dry"," 4","29","1997","326"," 30","1","0","26.2","15.6","78"
"1539","BBG","dry"," 4","29","1997","326","150","2","0","26.2","15.6","78"
"1540","BBG","dry"," 4","29","1997","326","168","5","0","26.2","15.6","78"
"1541","BBG","dry"," 4","29","1997","326","172","1","0","26.2","15.6","78"
"1542","BBG","dry"," 4","29","1997","330"," 43","1","0","26.2","15.6","78"
"1543","BBG","dry"," 4","29","1997","333","172","1","0","26.2","15.6","78"
"1544","BBG","dry"," 4","29","1997","341","162","2","0","26.2","15.6","78"
"1545","BBG","dry"," 4","29","1997","341","150","1","0","26.2","15.6","78"
"1546","BBG","dry"," 4","29","1997","341","154","2","0","26.2","15.6","78"
"1547","BBG","dry"," 4","29","1997","350","162","4","0","26.2","15.6","78"
"1548","BBG","dry"," 4","29","1997","355","162","2","0","26.2","15.6","78"
"1549","BBG","dry"," 4","29","1997","362"," 30","3","0","26.2","15.6","78"
"1550","BBG","dry"," 4","29","1997","364","150","1","0","26.2","15.6","78"
"1551","BBG","dry"," 4","29","1997","364","168","1","0","26.2","15.6","78"
"1552","BBG","dry"," 4","29","1997","378"," 30","1","0","26.2","15.6","78"
"1553","BBG","dry"," 4","29","1997","378","162","1","0","26.2","15.6","78"
"1554","BBG","dry"," 4","29","1997","385"," 83","1","0","26.2","15.6","78"
"1555","BBG","dry"," 4","29","1997","387","162","2","0","26.2","15.6","78"
"1556","BBG","dry"," 5"," 6","1997","186","117","1","0","25","16.4","63"
"1557","BBG","dry"," 5"," 6","1997","236","154","1","0","25","16.4","63"
"1558","BBG","dry"," 5"," 6","1997","279"," 16","1","0","25","16.4","63"
"1559","BBG","dry"," 5"," 6","1997","279","150","3","0","25","16.4","63"
"1560","BBG","dry"," 5"," 6","1997","281","176","3","0","25","16.4","63"
"1561","BBG","dry"," 5"," 6","1997","281","148","1","0","25","16.4","63"
"1562","BBG","dry"," 5"," 6","1997","297","176","3","0","25","16.4","63"
"1563","BBG","dry"," 5"," 6","1997","326","176","1","0","25","16.4","63"
"1564","BBG","dry"," 5"," 6","1997","333","172","1","0","25","16.4","63"
"1565","BBG","dry"," 5"," 6","1997","341","154","1","0","25","16.4","63"
"1566","BBG","dry"," 5"," 6","1997","361","176","1","0","25","16.4","63"
"1567","BBG","dry"," 5"," 6","1997","375","146","1","0","25","16.4","63"
"1568","BBG","dry"," 5"," 6","1997","375","148","1","0","25","16.4","63"
"1569","BBG","dry"," 5"," 6","1997","376","176","1","0","25","16.4","63"
"1570","BBG","dry"," 5"," 9","1997","216","115","1","0","25.1","11.2","60"
"1571","BBG","dry"," 5"," 9","1997","290"," 46","1","0","25.1","11.2","60"
"1572","BBG","dry"," 5"," 9","1997","325","172","1","0","25.1","11.2","60"
"1573","BBG","dry"," 5"," 9","1997","350","180","1","0","25.1","11.2","60"
"1574","BBG","dry"," 5"," 9","1997","362","115","2","0","25.1","11.2","60"
"1575","BBG","dry"," 5"," 9","1997","365","127","1","0","25.1","11.2","60"
"1576","BBG","dry"," 5","13","1997","195"," 62","1","0","26.2","11.2","64"
"1577","BBG","dry"," 5","13","1997","217"," 63","1","0","26.2","11.2","64"
"1578","BBG","dry"," 5","13","1997","225","168","1","0","26.2","11.2","64"
"1579","BBG","dry"," 5","13","1997","281","172","2","0","26.2","11.2","64"
"1580","BBG","dry"," 5","13","1997","284","154","1","0","26.2","11.2","64"
"1581","BBG","dry"," 5","13","1997","298","172","1","0","26.2","11.2","64"
"1582","BBG","dry"," 5","13","1997","325","168","1","0","26.2","11.2","64"
"1583","BBG","dry"," 5","13","1997","326","172","2","0","26.2","11.2","64"
"1584","BBG","dry"," 5","13","1997","350","175","1","0","26.2","11.2","64"
"1585","BBG","dry"," 5","13","1997","362","175","2","0","26.2","11.2","64"
"1586","BBG","dry"," 5","13","1997","381"," 43","1","0","26.2","11.2","64"
"1587","BBG","dry"," 5","20","1997","225"," 38","1","0","24.6","11.2","67"
"1588","BBG","dry"," 5","20","1997","227"," 38","1","0","24.6","11.2","67"
"1589","BBG","dry"," 5","20","1997","249","166","1","0","24.6","11.2","67"
"1590","BBG","dry"," 5","20","1997","281","168","2","0","24.6","11.2","67"
"1591","BBG","dry"," 5","20","1997","325","168","1","0","24.6","11.2","67"
"1592","BBG","dry"," 5","20","1997","326","168","3","0","24.6","11.2","67"
"1593","BBG","dry"," 5","20","1997","329"," 94","1","0","24.6","11.2","67"
"1594","BBG","dry"," 5","20","1997","350","159","1","0","24.6","11.2","67"
"1595","BBG","dry"," 5","20","1997","387","159","1","0","24.6","11.2","67"
"1596","BBG","dry"," 5","21","1997","252","168","1","0","25.2","14.2","73"
"1597","BBG","dry"," 5","21","1997","279","155","1","0","25.2","14.2","73"
"1598","BBG","dry"," 5","21","1997","281"," 83","1","0","25.2","14.2","73"
"1599","BBG","dry"," 5","21","1997","281","168","1","0","25.2","14.2","73"
"1600","BBG","dry"," 5","21","1997","298","168","2","0","25.2","14.2","73"
"1601","BBG","dry"," 5","21","1997","317","168","1","0","25.2","14.2","73"
"1602","BBG","dry"," 5","21","1997","341","150","1","0","25.2","14.2","73"
"1603","BBG","dry"," 5","21","1997","378","172","1","0","25.2","14.2","73"
"1604","BBG","dry"," 5","30","1997","194","150","1","0","25.4","12.2","68"
"1605","BBG","dry"," 5","30","1997","217","127","1","0","25.4","12.2","68"
"1606","BBG","dry"," 5","30","1997","217","150","1","0","25.4","12.2","68"
"1607","BBG","dry"," 5","30","1997","341","150","1","0","25.4","12.2","68"
"1608","BBG","dry"," 5","30","1997","366","150","1","0","25.4","12.2","68"
"1609","BBG","dry"," 5","30","1997","380","154","1","0","25.4","12.2","68"
"1610","BBG","dry"," 6"," 3","1997","217","150","2","0","25.5","16.6","64"
"1611","BBG","dry"," 6"," 3","1997","216","150","1","0","25.5","16.6","64"
"1612","BBG","dry"," 6"," 3","1997","216","154","1","0","25.5","16.6","64"
"1613","BBG","dry"," 6"," 3","1997","279","150","1","0","25.5","16.6","64"
"1614","BBG","dry"," 6"," 3","1997","281"," 44","1","0","25.5","16.6","64"
"1615","BBG","dry"," 6"," 3","1997","341","150","1","0","25.5","16.6","64"
"1616","BBG","dry"," 6"," 3","1997","381"," 44","1","0","25.5","16.6","64"
