,Order,Pollinator.name,Genus,Species,Taxa,PlantName,Interactions,SystemCode,Season,Day,Month,Year,SystemLocation,Reference,Size,SizeType
244,Hymenoptera,Anthidium.sp,Anthidium,sp,Anthidium sp,Xyris savanensis,1,gsv,,NA,,NA,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302.",12.5,BL
245,Hymenoptera,Anthidium.sp,Anthidium,sp,Anthidium sp,Ludwigia nervosa,1,gsv,,NA,,NA,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302.",12.5,BL
246,Hymenoptera,Anthidium.tenuiflorae,Anthidium,tenuiflorae,Anthidium tenuiflorae,Sedum stenopetalum,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",10,BL
247,Hymenoptera,Anthodioctes.megachiloides,Anthodioctes,megachiloides,Anthodioctes megachiloides,Solanum paniculatum,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.5,BL
248,Hymenoptera,Anthodioctes.megachiloides,Anthodioctes,megachiloides,Anthodioctes megachiloides,Banisteriopsis stellaris,1,cer,wet,NA,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.5,BL
249,Hymenoptera,Anthodioctes.megachiloides,Anthodioctes,megachiloides,Anthodioctes megachiloides,Dimerostemma vestitum,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.5,BL
250,Hymenoptera,Anthodioctes.megachiloides,Anthodioctes,megachiloides,Anthodioctes megachiloides,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.5,BL
251,Hymenoptera,Anthodioctes.megachiloides,Anthodioctes,megachiloides,Anthodioctes megachiloides,Lepidaploa aurea,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.5,BL
252,Hymenoptera,Anthodioctes.megachiloides,Anthodioctes,megachiloides,Anthodioctes megachiloides,Vernonia rubriramea,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.5,BL
253,Hymenoptera,Anthodioctes.megachiloides,Anthodioctes,megachiloides,Anthodioctes megachiloides,Lippia rotundifolia,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.5,BL
254,Hymenoptera,Anthodioctes.megachiloides,Anthodioctes,megachiloides,Anthodioctes megachiloides,Hibiscus sp.,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.5,BL
255,Hymenoptera,Anthodioctes.megachiloides,Anthodioctes,megachiloides,Anthodioctes megachiloides,Banisteriopsis campestris,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.5,BL
256,Hymenoptera,Anthodioctes.megachiloides,Anthodioctes,megachiloides,Anthodioctes megachiloides,Byrsonima sp.,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.5,BL
257,Hymenoptera,Anthodioctes.megachiloides,Anthodioctes,megachiloides,Anthodioctes megachiloides,Byrsonima sp.,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.5,BL
258,Diptera,Anthomyia.sp,Anthomyia,sp,Anthomyia sp,Clementsia rhodantha,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",5.6,BL
259,Diptera,Anthomyiidae.sp,Anthomyiidae,sp,Anthomyiidae sp,Ranunculus acris,16,hnk,,NA,,NA,"Hickling, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",6,BL
260,Diptera,Anthomyiidae.sp,Anthomyiidae,sp,Anthomyiidae sp,Hypochoeris radicata,3,hnk,,NA,,NA,"Hickling, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",6,BL
261,Diptera,Anthomyiidae.sp,Anthomyiidae,sp,Anthomyiidae sp,Leucanthemum vulgare,17,hnk,,NA,,NA,"Hickling, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",6,BL
262,Coleoptera,Anthonomus.sp,Anthonomus,sp,Anthonomus sp,Cornus canadensis,1,bwk,,NA,,NA,"Central New Brunswick, Canada","Barrett, S. C. H., and K. Helenurm. 1987. The Reproductive-Biology of Boreal Forest Herbs.1. Breeding Systems and Pollination. Canadian Journal of Botany 65:2036-2046.",3,BL
265,Hymenoptera,Anthophora.occidentalis,Anthophora,occidentalis,Anthophora occidentalis,Chamaenerium angustifolium,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",15,BL
267,Hymenoptera,Anthophora.simillima,Anthophora,simillima,Anthophora simillima,Pentstemon gracilis,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",15.5,BL
268,Hymenoptera,Anthophora.simillima,Anthophora,simillima,Anthophora simillima,Penstemon unilateralis,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",15.5,BL
269,Hymenoptera,Anthophora.simillima,Anthophora,simillima,Anthophora simillima,Penstemon halli,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",15.5,BL
270,Hymenoptera,Anthophora.simillima,Anthophora,simillima,Anthophora simillima,Pentstemon glaber,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",15.5,BL
271,Hymenoptera,Anthophora.simillima,Anthophora,simillima,Anthophora simillima,Rosa acicularis,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",15.5,BL
272,Hymenoptera,Anthophora.simillima,Anthophora,simillima,Anthophora simillima,Dodocatheon meadia,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",15.5,BL
273,Hymenoptera,Anthophora.simillima,Anthophora,simillima,Anthophora simillima,Rubus strigosus,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",15.5,BL
274,Hymenoptera,Anthophora.simillima,Anthophora,simillima,Anthophora simillima,Penstemon secundiflorus,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",15.5,BL
275,Hymenoptera,Anthophora.simillima,Anthophora,simillima,Anthophora simillima,Lithospermum canescens,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",15.5,BL
276,Hymenoptera,Anthophora.simillima,Anthophora,simillima,Anthophora simillima,Aragalus lamberti,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",15.5,BL
277,Hymenoptera,Anthophora.simillima,Anthophora,simillima,Anthophora simillima,Capnoides aureum,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",15.5,BL
278,Hymenoptera,Anthophora.smithi,Anthophora,smithi,Anthophora smithi,Chamaenerium angustifolium,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",15,BL
279,Hymenoptera,Anthophora.smithi,Anthophora,smithi,Anthophora smithi,Monarda fistulosa,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",15,BL
280,Hymenoptera,Anthophora.smithi,Anthophora,smithi,Anthophora smithi,Campanula rotundifolia,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",15,BL
296,Diptera,Anthrax.alternata,Anthrax,alternata,Anthrax alternata,Holodiscus dumosus,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",12.5,BL
297,Diptera,Anthrax.fulviana,Anthrax,fulviana,Anthrax fulviana,Erigeron macranthus,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",11,BL
298,Diptera,Anthrax.halcyon,Anthrax,halcyon,Anthrax halcyon,Solidago missouriensis,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",9.4,BL
299,Diptera,Anthrax.hypomelas,Anthrax,hypomelas,Anthrax hypomelas,Heracleum lanatum,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",14,BL
300,Diptera,Anthrax.hypomelas,Anthrax,hypomelas,Anthrax hypomelas,Potentilla gracilis,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",14,BL
301,Diptera,Anthrax.lateralis,Anthrax,lateralis,Anthrax lateralis,Rubus deliciosus,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",10,BL
302,Diptera,Anthrax.nigra,Anthrax,nigra,Anthrax nigra,Rubus deliciosus,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",9.4,BL
303,Diptera,Anthrax.sinuosa,Anthrax,sinuosa,Anthrax sinuosa,Tradescantia virginiana,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",9.4,BL
304,Diptera,Anthrax.sinuosa,Anthrax,sinuosa,Anthrax sinuosa,Sedum stenopetalum,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",9.4,BL
305,Diptera,Anthrax.tegminipennis,Anthrax,tegminipennis,Anthrax tegminipennis,Erigeron macranthus,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",11.5,BL
306,Hymenoptera,Apanteles.sp,Apanteles,sp,Apanteles sp,Geranium caespitosum,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",4,BL
513,Diptera,Archytas.sp,Archytas,sp,Archytas sp,Geum rivale,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",16,BL
518,Hymenoptera,Arhysoceble.sp,Arhysoceble,sp,Arhysoceble sp,Byrsonima coccolobifolia,1,cer,wet,NA,Nov,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7,BL
528,Hymenoptera,Augochlora.sp,Augochlora,sp,Augochlora sp,Ludwigia nervosa,1,gsv,,NA,,NA,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302.",8,BL
529,Hymenoptera,Augochlora.sp,Augochlora,sp,Augochlora sp,Mandevilla novocapitalis,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,8,BL
530,Hymenoptera,Augochlora.sp,Augochlora,sp,Augochlora sp,Besmoscelis villosa,1,gsv,,NA,,NA,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302.",8,BL
531,Hymenoptera,Augochlora.sp,Augochlora,sp,Augochlora sp,Palicourea rigida,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,8,BL
532,Hymenoptera,Augochlorella.ephyra,Augochlorella,ephyra,Augochlorella ephyra,Banisteriopsis schizoptera,1,cer,wet,NA,Nov,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,6.25,BL
533,Hymenoptera,Augochlorella.striata,Augochlorella,striata,Augochlorella striata,Isopyrum biternatum,1,bfi,,NA,,NA,"Brownfield, Illinois, USA","Schemske, D. W., M. F. Willson, M. N. Melampy, L. J. Miller, L. Verner, K. M. Schemske, and L. B. Best. 1978. Flowering Ecology of Some Spring Woodland Herbs. Ecology 59:351-366.",7.37,BL
534,Hymenoptera,Augochlorella.striata,Augochlorella,striata,Augochlorella striata,Claytonia virginica,1,nca,,NA,,NA,"North Carolina, USA","Motten, A. F. 1982. Pollination Ecology of the Spring Wildflower Community in the Deciduous Forests of Piedmont North Carolina. Doctoral Dissertation thesis, Duke University, Duhram, North Carolina, USA; Motten, A. F. 1986. Pollination ecology of the spring wildflower community of a temperate deciduous forest. Ecological Monographs 56:21-42.",7.37,BL
535,Hymenoptera,Augochlorella.striata,Augochlorella,striata,Augochlorella striata,Erythronium umbilicatum,1,nca,,NA,,NA,"North Carolina, USA","Motten, A. F. 1982. Pollination Ecology of the Spring Wildflower Community in the Deciduous Forests of Piedmont North Carolina. Doctoral Dissertation thesis, Duke University, Duhram, North Carolina, USA; Motten, A. F. 1986. Pollination ecology of the spring wildflower community of a temperate deciduous forest. Ecological Monographs 56:21-42.",7.37,BL
542,Hymenoptera,Augochloropsis.callichroma,Augochloropsis,callichroma,Augochloropsis callichroma,Ludwigia nervosa,1,gsv,,NA,,NA,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302.",9,BL
543,Hymenoptera,Augochloropsis.cleopatra,Augochloropsis,cleopatra,Augochloropsis cleopatra,Lepidaploa rufogrisea,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,9,BL
544,Hymenoptera,Augochloropsis.cupreola,Augochloropsis,cupreola,Augochloropsis cupreola,Serjania lethalis,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,9,BL
545,Hymenoptera,Augochloropsis.cupreola,Augochloropsis,cupreola,Augochloropsis cupreola,Eremanthus glomerulatus,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,9,BL
546,Hymenoptera,Augochloropsis.laeta,Augochloropsis,laeta,Augochloropsis laeta,Turnera oblongifolia,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,9,BL
547,Hymenoptera,Augochloropsis.laeta,Augochloropsis,laeta,Augochloropsis laeta,Mimosa sensitiva,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,9,BL
548,Hymenoptera,Augochloropsis.laeta,Augochloropsis,laeta,Augochloropsis laeta,Byrsonima sp.,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,9,BL
549,Hymenoptera,Augochloropsis.laeta,Augochloropsis,laeta,Augochloropsis laeta,Lafoensia pacari,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,9,BL
